"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.3134831305011e-78,0.315704643751638,0.735,0.327,8.19259850976073e-74,"Neuronal","FN3KRP"
4.73325000583174e-78,0.214338461832762,0.652,0.271,8.98986173607622e-74,"Neuronal","SCAPER"
5.3115531382299e-78,0.214033859682861,0.449,0.162,1.00882328754401e-73,"Neuronal","ARHGAP20"
6.35244504664933e-78,0.312968192402308,0.79,0.361,1.20651988771011e-73,"Neuronal","TOX4"
6.4747371985985e-78,0.317000180842495,0.842,0.389,1.22974683612981e-73,"Neuronal","CMC2"
6.68562374134341e-78,0.416897579395767,0.788,0.368,1.26980051719335e-73,"Neuronal","TNKS2"
8.73547610174539e-78,0.33787130489119,0.366,0.119,1.6591289760045e-73,"Neuronal","RALGPS2"
9.50537985425844e-78,0.262612384672971,0.747,0.335,1.80535679571931e-73,"Neuronal","PHAX"
9.68731462591521e-78,0.579052092979787,0.48,0.179,1.83991166690008e-73,"Neuronal","KLHDC1"
1.0151509678308e-77,0.341119379962119,0.802,0.371,1.92807623320103e-73,"Neuronal","ATP11B"
1.09885619638653e-77,0.303873581438383,0.582,0.235,2.08705757379693e-73,"Neuronal","VPS50"
1.12777054350174e-77,0.288406012618448,0.844,0.394,2.14197459327286e-73,"Neuronal","HS2ST1"
1.18609299520904e-77,0.658629633142842,0.239,0.061,2.25274642580053e-73,"Neuronal","MKX"
1.18715166672477e-77,0.149649047458674,0.653,0.271,2.25475716061036e-73,"Neuronal","CHCHD3"
1.18830395244313e-77,0.421204664033121,0.895,0.434,2.25694569687524e-73,"Neuronal","AKAP8L"
1.27446654257835e-77,0.228680392667738,0.723,0.314,2.42059430431905e-73,"Neuronal","ZBTB41"
1.5034924470101e-77,0.287514663156871,0.555,0.221,2.85558320460628e-73,"Neuronal","SLC7A8"
1.5982486874037e-77,0.195917900705607,0.473,0.172,3.03555373198585e-73,"Neuronal","RLIM"
1.71810718402357e-77,0.339483615697016,0.717,0.318,3.26320097461597e-73,"Neuronal","RAB1A"
1.72787246014012e-77,0.166703508897338,0.683,0.285,3.28174816354414e-73,"Neuronal","ARV1"
1.92793174361412e-77,0.23658978029437,0.509,0.193,3.6617207606463e-73,"Neuronal","FNDC4"
2.21205166812195e-77,0.314203939449914,0.64,0.27,4.20134973326402e-73,"Neuronal","ZNF512B"
2.64635866819082e-77,0.279946370756352,0.599,0.243,5.02622901849482e-73,"Neuronal","DYNC2LI1"
2.77026230148038e-77,0.295233889308775,0.608,0.249,5.2615591892017e-73,"Neuronal","TATDN3"
3.00696231006365e-77,0.34117707122176,0.842,0.395,5.71112351550389e-73,"Neuronal","CBX5"
3.02433684854273e-77,0.319867549489918,0.717,0.313,5.74412297643721e-73,"Neuronal","DEPRECATED-ENSG00000124831"
3.18595017353885e-77,0.412292386403764,0.402,0.138,6.05107516460234e-73,"Neuronal","RSL24D1"
3.36369781555145e-77,0.418688263642021,0.824,0.4,6.38867126107688e-73,"Neuronal","DERL1"
3.4038375742626e-77,0.198476496586723,0.413,0.142,6.46490870479696e-73,"Neuronal","FAM161B"
3.53146333466882e-77,0.208114964404073,0.494,0.185,6.70730831153649e-73,"Neuronal","MTHFD2L"
4.53389193917606e-77,0.217852737582104,0.624,0.254,8.61122096007709e-73,"Neuronal","ZSCAN26"
4.81828687548936e-77,0.39409159195716,0.857,0.398,9.15137226261693e-73,"Neuronal","RUFY2"
5.51770535794264e-77,0.199601091894835,0.472,0.173,1.04797777863405e-72,"Neuronal","TSTD1"
6.10516561289051e-77,0.568391058756467,0.995,0.587,1.15955410485629e-72,"Neuronal","ITM2B"
6.4045846728372e-77,0.377696329870438,0.854,0.405,1.21642276691197e-72,"Neuronal","FBXL3"
6.41493494205607e-77,0.174509194864501,0.632,0.26,1.21838859354471e-72,"Neuronal","DBP"
6.54312564594491e-77,0.189025919357834,0.737,0.317,1.24273585393432e-72,"Neuronal","SLBP"
6.63706864858335e-77,0.419861211130958,0.908,0.449,1.26057844842544e-72,"Neuronal","ZBTB16"
6.66865945489961e-77,0.431719415698655,0.933,0.475,1.26657849026908e-72,"Neuronal","NRDC"
7.64220722610167e-77,0.371247939082743,0.574,0.232,1.45148441845349e-72,"Neuronal","MTMR1"
8.11151575892388e-77,0.321988418914364,0.39,0.132,1.54062018809241e-72,"Neuronal","GSPT2"
8.54383935447322e-77,0.281789487454157,0.699,0.303,1.6227314085951e-72,"Neuronal","OGFR"
8.56946103760488e-77,0.165236446650045,0.656,0.271,1.62759773487229e-72,"Neuronal","EFNB2"
9.18749281134917e-77,0.476925735564689,0.961,0.516,1.74498050965955e-72,"Neuronal","ASH1L"
9.53703708307367e-77,0.40456821360113,0.801,0.376,1.81136945318818e-72,"Neuronal","OSBPL8"
9.79068410375642e-77,0.226012207496587,0.352,0.112,1.85954463182646e-72,"Neuronal","DOC2B"
1.03805879637414e-76,0.531554919715922,0.991,0.659,1.97158507195341e-72,"Neuronal","GPX4"
1.0449355964794e-76,0.341931429661485,0.771,0.351,1.98464617839333e-72,"Neuronal","DHX36"
1.04693619625155e-76,0.374584205899624,0.588,0.245,1.98844591754058e-72,"Neuronal","CLPB"
1.12934614044848e-76,0.382164500340853,0.839,0.39,2.14496712455379e-72,"Neuronal","MBOAT2"
1.16098389022242e-76,0.197366334336029,0.52,0.201,2.20505670269944e-72,"Neuronal","LRFN3"
1.21413025670923e-76,0.231906847992956,0.273,0.075,2.30599759656784e-72,"Neuronal","P2RX5"
1.44407764702534e-76,0.261234281876764,0.582,0.232,2.74273667499522e-72,"Neuronal","HDAC2"
1.47329559183331e-76,0.287287456054214,0.263,0.072,2.79823031756901e-72,"Neuronal","TRPC5"
1.585840672591e-76,0.30279226899521,0.496,0.189,3.01198718945208e-72,"Neuronal","MAST2"
1.63410608042015e-76,0.23947544200087,0.806,0.362,3.10365767854199e-72,"Neuronal","BRD8"
1.81473315151795e-76,0.212768311496666,0.696,0.297,3.44672267467804e-72,"Neuronal","FAM89B"
2.34691320517966e-76,0.251264566381269,0.367,0.119,4.45749225059772e-72,"Neuronal","KCNN2"
2.42465148126751e-76,0.224071247812641,0.714,0.313,4.60514055837137e-72,"Neuronal","TMEM185A"
2.54752559798446e-76,1.08277688980323,0.23,0.058,4.83851536825188e-72,"Neuronal","PANK2"
2.92896546254303e-76,0.151296248338717,0.595,0.24,5.56298410300797e-72,"Neuronal","FLYWCH2"
2.99897018873457e-76,0.310327021524616,0.739,0.328,5.69594407946357e-72,"Neuronal","COPS5"
3.12961512201955e-76,0.43356700335333,0.933,0.489,5.94407800125173e-72,"Neuronal","TAX1BP1"
3.25149455743732e-76,0.296166455874842,0.496,0.187,6.1755636129407e-72,"Neuronal","FGFR1OP"
3.35403001642316e-76,0.143905674185125,0.516,0.196,6.3703092101925e-72,"Neuronal","TBC1D19"
3.61686351836627e-76,0.27587143176221,0.531,0.206,6.86950888043306e-72,"Neuronal","DEPRECATED-ENSG00000168924"
3.7388590530374e-76,0.519248892993096,0.976,0.563,7.10121499943394e-72,"Neuronal","RAB14"
3.87353650284247e-76,0.392565352722108,0.844,0.4,7.3570078798487e-72,"Neuronal","FNDC3A"
4.32747708537137e-76,0.305895196806835,0.673,0.288,8.21917722824585e-72,"Neuronal","RNF38"
4.33651680470369e-76,0.364378238904993,0.386,0.13,8.23634636717373e-72,"Neuronal","ELOVL6"
4.38801578197181e-76,0.343555321055755,0.939,0.463,8.33415837469906e-72,"Neuronal","EFHD2"
4.39143697962889e-76,0.215585065092312,0.659,0.275,8.34065625540915e-72,"Neuronal","PDZD11"
5.29743394008648e-76,0.285268447993342,0.639,0.27,1.00614162824063e-71,"Neuronal","ZC3H14"
5.84903722296822e-76,0.300985156145227,0.802,0.37,1.11090763975835e-71,"Neuronal","STRN4"
6.17449515198983e-76,0.302750767300294,0.628,0.262,1.17272186421743e-71,"Neuronal","ETF1"
6.54292383944737e-76,0.371869198925285,0.91,0.455,1.24269752482624e-71,"Neuronal","ATP5ME"
7.20763638944875e-76,0.289503923399581,0.826,0.379,1.368946379448e-71,"Neuronal","NRBP1"
7.59646821400433e-76,0.268376291172785,0.616,0.255,1.44279720788584e-71,"Neuronal","RAB22A"
7.67914640208065e-76,0.170907148234363,0.475,0.176,1.45850027614718e-71,"Neuronal","KCTD6"
8.22065396009696e-76,0.217792357761408,0.567,0.226,1.56134880664122e-71,"Neuronal","RABL2B"
8.41941378544067e-76,0.122197449716894,0.39,0.132,1.59909926026875e-71,"Neuronal","LRRC24"
8.79396692750332e-76,0.200307404012087,0.589,0.239,1.67023813854071e-71,"Neuronal","MORN2"
9.63426283420847e-76,0.223186752322614,0.344,0.108,1.82983554010122e-71,"Neuronal","TEK"
1.01213488326971e-75,0.277644143647147,0.414,0.144,1.92234778379417e-71,"Neuronal","LRWD1"
1.07332252789466e-75,0.368209614673477,0.82,0.38,2.03856147723032e-71,"Neuronal","PREX2"
1.1104892518032e-75,0.131804734492196,0.559,0.219,2.10915223594981e-71,"Neuronal","ZNF318"
1.19174086845514e-75,0.336852289494999,0.812,0.375,2.26347343145684e-71,"Neuronal","CPSF6"
1.2450293216337e-75,0.270475529216727,0.648,0.273,2.36468419057889e-71,"Neuronal","ZFP90"
1.43410369260919e-75,0.30113170744121,0.404,0.14,2.72379314337264e-71,"Neuronal","NIM1K"
1.48415513297449e-75,0.32810859583302,0.496,0.189,2.81885584405844e-71,"Neuronal","APOOL"
1.51156333763408e-75,0.147684575669299,0.596,0.239,2.87091224716841e-71,"Neuronal","ADGRF5"
1.51294376250435e-75,0.466835714378808,0.952,0.5,2.87353408812451e-71,"Neuronal","TAOK1"
1.52138218692922e-75,0.344966173234945,0.544,0.214,2.88956118763466e-71,"Neuronal","TTC21B"
1.80626188770529e-75,0.264209137095882,0.334,0.105,3.43063320331866e-71,"Neuronal","CBFA2T3"
1.81393561089599e-75,0.314838625729998,0.785,0.359,3.44520790577476e-71,"Neuronal","ZBTB38"
1.85351798446889e-75,0.291469893007326,0.69,0.299,3.52038670790177e-71,"Neuronal","COQ8A"
1.86458557981402e-75,0.313351010038477,0.803,0.37,3.54140739174077e-71,"Neuronal","MAPKAP1"
1.96892149077462e-75,0.145894657883769,0.524,0.202,3.73957258742823e-71,"Neuronal","OAT"
2.18700269770246e-75,0.191179629279899,0.622,0.254,4.15377422374628e-71,"Neuronal","SETBP1"
2.41722210799438e-75,0.252813736012605,0.562,0.225,4.59102994971373e-71,"Neuronal","PRPF18"
2.4583289521125e-75,0.373700532990326,0.884,0.427,4.66910417874727e-71,"Neuronal","UHMK1"
2.49682274069251e-75,0.137879751633087,0.346,0.11,4.74221543139729e-71,"Neuronal","SLC2A12"
2.97516117029312e-75,0.196898432875611,0.582,0.236,5.65072361073772e-71,"Neuronal","PLEKHA3"
3.82377792406998e-75,0.132606914139936,0.544,0.212,7.26250141118612e-71,"Neuronal","NAALAD2"
4.01699022811542e-75,0.26939720624727,0.469,0.173,7.62946954025962e-71,"Neuronal","ADCY6"
4.13362899808973e-75,0.365705800658603,0.32,0.098,7.85100155607182e-71,"Neuronal","CAPS2"
4.55779199595103e-75,0.32121756595706,0.576,0.236,8.65661433790979e-71,"Neuronal","THOC5"
4.63460290537048e-75,0.253120154981632,0.642,0.268,8.80250129817015e-71,"Neuronal","MECP2"
5.3598192421077e-75,0.357042198314274,0.552,0.223,1.01799046865352e-70,"Neuronal","GPATCH2"
5.4881113366475e-75,0.422022296150114,0.723,0.323,1.04235698616946e-70,"Neuronal","CSGALNACT1"
5.86028872671307e-75,0.255162665247875,0.728,0.323,1.11304463786461e-70,"Neuronal","ASNSD1"
6.11164930080918e-75,0.22615070377953,0.704,0.306,1.16078555170269e-70,"Neuronal","ELP3"
6.22482389098609e-75,0.216821546983036,0.585,0.237,1.18228080161499e-70,"Neuronal","NOP58"
6.35995908816007e-75,0.27407650780216,0.524,0.201,1.20794702961424e-70,"Neuronal","HS3ST2"
6.55591810251696e-75,0.289444459166194,0.778,0.354,1.24516552521105e-70,"Neuronal","UBAC1"
6.63151349870742e-75,0.322615806011735,0.668,0.289,1.2595233588095e-70,"Neuronal","BICRAL"
6.93082169384746e-75,0.398783054207407,0.943,0.494,1.31637096431245e-70,"Neuronal","DCLK2"
7.23383848580929e-75,0.167110560522404,0.582,0.233,1.37392294360976e-70,"Neuronal","GAS8"
7.75419660320971e-75,0.109067789641171,0.312,0.094,1.47275456084762e-70,"Neuronal","STAR"
8.55298992920606e-75,0.287103743341954,0.661,0.279,1.62446937725411e-70,"Neuronal","ATP1B3"
8.57650241961828e-75,0.362999688131913,0.813,0.38,1.6289351045581e-70,"Neuronal","TAOK2"
9.39558309930089e-75,0.325745699999879,0.815,0.377,1.78450309805022e-70,"Neuronal","VPS26A"
1.00349950532645e-74,0.146374011082221,0.5,0.19,1.90594661046653e-70,"Neuronal","TRIM32"
1.00797068951371e-74,0.515025227826032,0.978,0.552,1.91443873059338e-70,"Neuronal","ANKRD11"
1.02652478095728e-74,0.233694642220881,0.534,0.211,1.94967851647216e-70,"Neuronal","PHYH"
1.02895439725154e-74,0.3320482399086,0.681,0.294,1.95429308669986e-70,"Neuronal","PIK3C2A"
1.04190095152899e-74,0.269393473033376,0.456,0.167,1.97888247723902e-70,"Neuronal","NOS1AP"
1.23305136192119e-74,0.39833250613535,0.868,0.419,2.34193445169692e-70,"Neuronal","RNPC3"
1.81882200527786e-74,0.338713491440823,0.63,0.266,3.45448863462424e-70,"Neuronal","RALGAPB"
1.85545754747287e-74,0.19169939579557,0.792,0.363,3.52407051991522e-70,"Neuronal","NUS1"
1.87393452280778e-74,0.180798045089907,0.576,0.233,3.55916383916881e-70,"Neuronal","GPATCH4"
1.92215294928995e-74,0.445971553522083,0.948,0.459,3.6507450965864e-70,"Neuronal","ATP8A1"
2.00860502055462e-74,0.380564816043216,0.653,0.283,3.8149435155394e-70,"Neuronal","PQBP1"
2.14602397506469e-74,0.174402126532286,0.583,0.234,4.07594333584036e-70,"Neuronal","VTA1"
2.23407853536003e-74,0.375358091783018,0.432,0.156,4.24318536220931e-70,"Neuronal","TAB3"
2.29735787149041e-74,0.258088381256673,0.281,0.08,4.36337180532174e-70,"Neuronal","RGS14"
2.32964262785627e-74,0.649409430669143,0.233,0.06,4.42469024308741e-70,"Neuronal","P2RX6"
2.6825374417282e-74,0.105858013416917,0.517,0.198,5.09494336307436e-70,"Neuronal","RORB"
2.74964580803136e-74,0.342331565721753,0.803,0.375,5.22240228319397e-70,"Neuronal","RAB5A"
2.75357081043265e-74,0.391726224494685,0.635,0.269,5.22985704025474e-70,"Neuronal","SLC35F1"
2.75517928539981e-74,0.245760155045246,0.485,0.182,5.23291201675987e-70,"Neuronal","RABL3"
2.89801729883686e-74,0.129227567432249,0.697,0.302,5.50420425568085e-70,"Neuronal","GLRX5"
3.91260676333935e-74,0.279079395843213,0.68,0.294,7.43121402561044e-70,"Neuronal","PSMD7"
4.04475951675533e-74,0.2895289267694,0.785,0.362,7.68221175017341e-70,"Neuronal","UROD"
4.43353452886311e-74,0.142824504157768,0.365,0.12,8.42061213066971e-70,"Neuronal","SOHLH1"
4.46951619084767e-74,0.51306011260111,0.477,0.183,8.48895210127698e-70,"Neuronal","PPIL2"
4.64389801797483e-74,0.351795070708713,0.909,0.462,8.82015550553959e-70,"Neuronal","MRFAP1L1"
5.08898175005596e-74,0.339036065453479,0.805,0.38,9.66550303788129e-70,"Neuronal","EXOC3"
5.39404378510513e-74,0.265886570223336,0.828,0.39,1.02449073610502e-69,"Neuronal","ACOX1"
6.03170551908899e-74,0.258546087115717,0.695,0.301,1.14560182924057e-69,"Neuronal","KAT8"
7.09773901410257e-74,0.201174542553458,0.446,0.163,1.3480735709485e-69,"Neuronal","UBALD1"
7.37081696067564e-74,0.201490985182332,0.426,0.152,1.39993926534113e-69,"Neuronal","PCDHB14"
7.73135336884929e-74,0.257390385377948,0.557,0.223,1.46841594534555e-69,"Neuronal","RGP1"
7.85927000674783e-74,0.189716675426699,0.559,0.224,1.49271115238162e-69,"Neuronal","R3HDM4"
7.97589898838406e-74,0.595397918635494,0.339,0.109,1.51486249486378e-69,"Neuronal","COMMD8"
8.58700165798473e-74,0.425159524022482,0.928,0.491,1.63092922490104e-69,"Neuronal","UBE2E3"
8.6455225452281e-74,0.477831118586499,0.984,0.514,1.64204409701517e-69,"Neuronal","TPPP"
9.92078810721783e-74,0.317509766344402,0.524,0.204,1.88425528520388e-69,"Neuronal","HDAC3"
1.08621628781954e-73,0.346724344217342,0.655,0.284,2.06305059545565e-69,"Neuronal","PIAS1"
1.1534535425069e-73,0.351135247700411,0.711,0.317,2.19075431328335e-69,"Neuronal","PRKRA"
1.1554620084144e-73,0.365021604133169,0.881,0.426,2.19456899258147e-69,"Neuronal","ABCC5"
1.17181845317378e-73,0.207236710639108,0.299,0.089,2.22563478811296e-69,"Neuronal","GRIP2"
1.24004185616407e-73,0.148251736852495,0.56,0.223,2.35521149741242e-69,"Neuronal","FKBP11"
1.24844973207417e-73,0.18580517919301,0.749,0.334,2.37118057612847e-69,"Neuronal","IRGQ"
1.2597152331142e-73,0.317235089009998,0.56,0.226,2.3925771422538e-69,"Neuronal","GPKOW"
1.58564720023676e-73,0.480796304828665,0.992,0.609,3.01161972740968e-69,"Neuronal","MTSS2"
1.64788703986107e-73,0.151478995963437,0.587,0.24,3.12983185480812e-69,"Neuronal","MARCH9"
1.68743011509141e-73,0.304973167817429,0.731,0.328,3.20493601759311e-69,"Neuronal","MICU2"
1.85366352359003e-73,0.360849670315365,0.741,0.331,3.52066313035455e-69,"Neuronal","EML2"
1.94688725426175e-73,0.29816215548711,0.827,0.397,3.69772296201934e-69,"Neuronal","ZSCAN18"
2.03273433323981e-73,0.404325196631293,0.875,0.428,3.86077231912237e-69,"Neuronal","MARK3"
2.17667387238925e-73,0.283629506649157,0.678,0.299,4.13415668582891e-69,"Neuronal","ARMCX2"
2.28923873829569e-73,0.2787996558935,0.678,0.299,4.347951135645e-69,"Neuronal","EBAG9"
2.32778690922331e-73,0.347741793130919,0.467,0.176,4.42116567668783e-69,"Neuronal","GPR180"
2.37553300583017e-73,0.186836451261667,0.473,0.176,4.51184983797323e-69,"Neuronal","DNAJC27"
2.45223396620607e-73,0.307099971613004,0.727,0.328,4.65752797201518e-69,"Neuronal","SMAD4"
2.77334050531823e-73,0.274292590110619,0.545,0.22,5.26740562175092e-69,"Neuronal","ATG16L1"
3.02483391258915e-73,0.220712466786267,0.735,0.327,5.74506705018058e-69,"Neuronal","WDR48"
3.04180156662759e-73,0.24909780012744,0.449,0.165,5.77729371549578e-69,"Neuronal","TMX3"
3.45402659298907e-73,0.164845240336669,0.458,0.169,6.56023270806414e-69,"Neuronal","UNC119"
3.66929574577655e-73,0.440744318045942,0.932,0.494,6.9690934099534e-69,"Neuronal","CREBL2"
3.90775610790427e-73,0.319519728331389,0.602,0.254,7.42200117574257e-69,"Neuronal","SHC2"
4.41352833989901e-73,0.24742460158491,0.371,0.125,8.38261437597019e-69,"Neuronal","RPGRIP1L"
4.64563654539842e-73,0.306317419699514,0.716,0.317,8.82345749067522e-69,"Neuronal","TNRC6C"
4.75744374546026e-73,0.281288862490723,0.739,0.331,9.03581290575268e-69,"Neuronal","KAT7"
5.24396151952585e-73,0.448805910061994,0.397,0.14,9.95985611403544e-69,"Neuronal","DEPRECATED-ENSG00000196704"
5.81871274697224e-73,0.174627314247208,0.723,0.318,1.10514811203244e-68,"Neuronal","LPCAT1"
6.67030152559754e-73,0.330117309090612,0.485,0.187,1.26689036875674e-68,"Neuronal","WAC"
6.97674012544317e-73,0.471152328349263,0.981,0.563,1.32509225202542e-68,"Neuronal","SEC62"
7.42313438023326e-73,0.313490343833223,0.648,0.277,1.4098759128377e-68,"Neuronal","PDCD7"
7.73218068687001e-73,0.254768894731206,0.519,0.202,1.46857307785722e-68,"Neuronal","LRRFIP1"
8.06657099166204e-73,0.25405426670545,0.549,0.221,1.53208382844637e-68,"Neuronal","USP20"
8.13953866790178e-73,0.208691606669839,0.649,0.278,1.54594257919458e-68,"Neuronal","ING5"
8.29288831497088e-73,0.293295465300257,0.435,0.159,1.57506827766242e-68,"Neuronal","ACP1"
8.8338248364719e-73,0.166002373218721,0.686,0.298,1.67780835119111e-68,"Neuronal","NUCB2"
8.8824502559182e-73,0.146659174203901,0.529,0.207,1.68704377710654e-68,"Neuronal","DRG1"
8.95693416850485e-73,0.357218168760487,0.706,0.313,1.70119050662413e-68,"Neuronal","ZNF362"
9.68612515835009e-73,0.263315194853198,0.741,0.332,1.83968575132543e-68,"Neuronal","DECR1"
1.05508289030245e-72,0.192915789558357,0.626,0.263,2.00391893355144e-68,"Neuronal","LEO1"
1.12037805154323e-72,0.279134566273972,0.649,0.28,2.12793403329606e-68,"Neuronal","GNPTAB"
1.25859921602378e-72,0.185195155922883,0.585,0.239,2.39045749099397e-68,"Neuronal","CEP57"
1.37677751689877e-72,0.296214622825286,0.746,0.338,2.61491353784583e-68,"Neuronal","SYNDIG1"
1.41728234714038e-72,0.197793104890281,0.259,0.072,2.69184436192372e-68,"Neuronal","PTGER3"
1.52257864733026e-72,0.264244729787421,0.651,0.279,2.89183362487436e-68,"Neuronal","DEPRECATED-ENSG00000084463"
1.53046603812401e-72,0.370798738758027,0.273,0.078,2.90681414620893e-68,"Neuronal","DLL3"
1.71366897661959e-72,0.219273353750947,0.717,0.315,3.25477148729359e-68,"Neuronal","ARFGAP2"
1.86765548491581e-72,0.290148170325186,0.475,0.18,3.54723806250059e-68,"Neuronal","C11orf74"
1.89433775717154e-72,0.123316424335938,0.504,0.195,3.5979157021959e-68,"Neuronal","MYORG"
2.07203999975654e-72,0.244737436050486,0.447,0.165,3.9354255715376e-68,"Neuronal","SLCO1C1"
2.15749021841525e-72,0.416207575952129,0.916,0.485,4.09772117183609e-68,"Neuronal","CHMP1B"
2.30310148957253e-72,0.284910690473551,0.738,0.329,4.37428065914511e-68,"Neuronal","KDM4A"
2.50628368033564e-72,0.373465350941936,0.808,0.374,4.76018459406148e-68,"Neuronal","USP47"
2.72432505738376e-72,0.201731553447046,0.757,0.341,5.17431058148898e-68,"Neuronal","HSPA9"
2.90319185647518e-72,0.235297284666388,0.534,0.212,5.51403229300332e-68,"Neuronal","BMS1"
2.94372654427123e-72,0.336431345744288,0.555,0.225,5.59101982553434e-68,"Neuronal","PARP6"
3.12854628442795e-72,0.218497843828047,0.433,0.158,5.942047958014e-68,"Neuronal","ARMCX5"
3.24508636457455e-72,0.120528657366007,0.547,0.218,6.16339253223645e-68,"Neuronal","RNF180"
3.46921346624971e-72,0.150629711887466,0.56,0.224,6.58907713644807e-68,"Neuronal","RAI1"
3.74876681639941e-72,0.338368224316124,0.72,0.327,7.1200328143874e-68,"Neuronal","TUBGCP6"
3.83913555724434e-72,0.313041402996636,0.527,0.209,7.29167016387417e-68,"Neuronal","VPS29"
3.84469912622679e-72,0.22836040435789,0.676,0.299,7.30223705044254e-68,"Neuronal","AUH"
3.92446571951428e-72,0.258341393332755,0.751,0.346,7.45373774107347e-68,"Neuronal","RSF1"
4.08908185479994e-72,0.269731098677295,0.815,0.386,7.76639316682153e-68,"Neuronal","EIF2S1"
4.72000129263211e-72,0.313068505301815,0.783,0.351,8.96469845509617e-68,"Neuronal","SPOCK3"
6.06686764495969e-72,0.17320514480994,0.702,0.308,1.15228017180719e-67,"Neuronal","ASB8"
6.5616047220429e-72,0.280993366786746,0.766,0.35,1.24624558485761e-67,"Neuronal","CHD6"
6.82634934503184e-72,0.290684714418532,0.648,0.28,1.2965285311019e-67,"Neuronal","NIT2"
7.5199895371405e-72,0.299351608780025,0.667,0.288,1.4282716127891e-67,"Neuronal","ADK"
7.6879356564246e-72,0.2175413512969,0.378,0.13,1.46016961922472e-67,"Neuronal","CRABP2"
8.1001839816033e-72,0.220947449482941,0.786,0.364,1.53846794362591e-67,"Neuronal","CSTF3"
8.28797419447336e-72,0.370063503129741,0.363,0.123,1.57413493875633e-67,"Neuronal","COQ10A"
8.85157333106889e-72,0.430933590283437,0.926,0.474,1.68117932276992e-67,"Neuronal","ANKRD17"
9.76012864619776e-72,0.151062646957672,0.553,0.222,1.85374123377234e-67,"Neuronal","NIPA2"
1.04006052755936e-71,0.147907072856671,0.422,0.151,1.9753869599935e-67,"Neuronal","DCBLD1"
1.07977178453328e-71,0.331278789141566,0.873,0.421,2.05081055036407e-67,"Neuronal","ZC3H13"
1.16670752637196e-71,0.169069837502437,0.613,0.253,2.21592760483826e-67,"Neuronal","PARVB"
1.30098753717479e-71,0.320923162973849,0.668,0.294,2.47096562935608e-67,"Neuronal","RAD21"
1.34622992936097e-71,0.350485624848741,0.839,0.406,2.55689450483529e-67,"Neuronal","SEC63"
1.37832524074574e-71,0.268518019668689,0.846,0.4,2.61785312974838e-67,"Neuronal","TSN"
1.46459183759539e-71,0.260600764637215,0.715,0.318,2.78169927714493e-67,"Neuronal","ACTR2"
1.63516650916377e-71,0.175462796338726,0.605,0.255,3.10567175085475e-67,"Neuronal","FBXL20"
1.67870358503122e-71,0.437609115421702,0.948,0.519,3.18836171904979e-67,"Neuronal","CCDC47"
1.90669320824249e-71,0.197078448894443,0.428,0.156,3.62138241041496e-67,"Neuronal","MDGA2"
2.0405723032204e-71,0.340570625299776,0.444,0.166,3.8756589755065e-67,"Neuronal","BBS5"
2.32339340048451e-71,0.167671377328288,0.506,0.198,4.41282108554022e-67,"Neuronal","DSCAM"
2.44488571979743e-71,0.277902052912623,0.804,0.378,4.64357144761125e-67,"Neuronal","EIF4E2"
2.88651048536725e-71,0.257130937509717,0.616,0.265,5.48234936485803e-67,"Neuronal","CRAMP1"
2.90875594271662e-71,0.251502051204303,0.8,0.371,5.52460016200167e-67,"Neuronal","DACT3"
3.07739728702167e-71,0.35161233188483,0.363,0.122,5.84490066724025e-67,"Neuronal","DEPRECATED-ENSG00000053372"
3.18404609784766e-71,0.46002571516808,0.986,0.587,6.04745875364206e-67,"Neuronal","CHCHD2"
3.22844021233696e-71,0.150756914726865,0.527,0.208,6.1317764952916e-67,"Neuronal","LRIF1"
3.3812781196728e-71,0.32511390147074,0.244,0.066,6.42206153269456e-67,"Neuronal","SLC7A10"
3.45513285672079e-71,0.44742706575205,0.961,0.528,6.56233383476979e-67,"Neuronal","BRD4"
3.49246568907004e-71,0.203858908579279,0.743,0.333,6.63324008325073e-67,"Neuronal","CHMP1A"
3.64565453753727e-71,0.250843701179048,0.783,0.359,6.92419166314454e-67,"Neuronal","SUCLG1"
4.09297602411193e-71,0.207800848675562,0.516,0.204,7.77378936259579e-67,"Neuronal","EIF3CL"
4.14193577930965e-71,0.249254277596511,0.811,0.373,7.86677862564282e-67,"Neuronal","ZMYM4"
4.19912845085509e-71,0.504430495573566,0.413,0.15,7.97540466670907e-67,"Neuronal","PSMD11"
4.41749770767449e-71,0.112516713489466,0.428,0.155,8.39015339618616e-67,"Neuronal","MANSC1"
4.44561812761045e-71,0.181080685115237,0.517,0.203,8.44356250977052e-67,"Neuronal","OTUD3"
5.10930951783848e-71,0.345039463539946,0.891,0.448,9.70411156723062e-67,"Neuronal","CELF1"
5.30675602815944e-71,0.42928453217363,0.891,0.465,1.00791217242832e-66,"Neuronal","ZBTB7A"
5.43623557629475e-71,0.204596356864355,0.585,0.243,1.03250422300566e-66,"Neuronal","SPATA2"
5.45832426525023e-71,0.269268339908041,0.801,0.367,1.03669952769898e-66,"Neuronal","FBXW2"
5.83379439141193e-71,0.225019859269798,0.643,0.277,1.10801256876087e-66,"Neuronal","PIK3CA"
7.8172386578093e-71,0.328496642204794,0.847,0.405,1.48472813827772e-66,"Neuronal","GTF2I"
7.85067543288944e-71,0.150720566855389,0.351,0.116,1.49107878496869e-66,"Neuronal","GRIN3A"
